0,2,4
8139,7,10
8140,7,12
8141,16,11
8142,18,11
8143,15,17
8144,13,5
8145,12,6
8146,6,13
8147,20,1
8148,6,8
8149,18,9
8150,20,12
8151,20,15
8152,16,7
8153,17,13
8154,20,6
8155,17,12
8156,15,1
8157,15,5
8158,5,20
8159,12,17
8160,17,16
8161,15,18
8162,17,16
8163,17,16
8164,21,3
8165,16,7
8166,15,21
8167,16,2
8168,12,16
8169,3,8
8170,14,6
8171,20,5
8172,2,16
8173,16,18
8174,6,16
8175,5,2
8176,4,10
8177,17,15
8178,16,20
8179,20,5
8180,2,12
8181,16,10
8182,11,16
8183,3,13
8184,20,15
8185,1,17
8186,16,18
8187,18,13
8188,17,5
8189,13,1
8190,20,16
8191,15,16
8192,12,10
8193,15,4
8194,18,14
8195,18,16
8196,8,17
8197,6,20
8198,16,6
8199,0,16
8200,6,12
8201,2,5
8202,13,12
8203,9,4
8204,2,17
8205,15,14
8206,13,9
8207,4,6
8208,4,11
8209,5,2
8210,6,11
8211,16,10
8212,12,5
8213,2,12
8214,13,8
8215,8,6
8216,14,18
8217,16,6
8218,12,20
8219,18,12
8220,5,11
8221,12,13
8222,5,20
8223,8,6
8224,4,6
8225,12,9
8226,8,11
8227,17,13
8228,12,4
8229,17,5
8230,20,6
8231,8,11
8232,21,16
8233,12,17
8234,17,13
8235,0,6
8236,1,16
8237,2,16
8238,20,5
8239,1,16
8240,5,20
8241,16,15
8242,16,6
8243,16,20
8244,5,17
8245,16,6
8246,17,21
8247,6,17
8248,6,11
8249,5,17
8250,2,5
8251,15,6
8252,1,6
8253,1,5
8254,5,16
8255,12,17
8256,17,12
8257,4,6
8258,16,20
8259,17,6
8260,16,11
8261,11,12
8262,3,6
8263,16,5
8264,3,17
8265,13,17
8266,12,16
8267,5,16
8268,1,3
8269,21,20
8270,16,11
8271,5,12
8272,18,5
8273,9,20
8274,11,2
8275,17,13
8276,12,8
8277,17,20
8278,12,4
8279,6,15
8280,12,1
8281,18,4
8282,11,1
8283,8,21
8284,16,2
8285,6,10
8286,3,4
8287,7,20
8288,20,4
8289,16,1
8290,20,4
8291,12,1
8292,6,3
8293,18,6
8294,16,3
8295,6,3
8296,15,16
8297,4,17
8298,5,2
8299,12,16
8300,4,16
8301,10,20
8302,20,17
8303,13,20
8304,17,5
8305,10,11
8306,16,2
8307,16,4
8308,14,3
8309,16,3
8310,20,12
8311,5,4
8312,8,20
8313,16,6
8314,5,20
8315,16,14
8316,3,14
8317,3,6
8318,1,5
8319,6,5
8320,15,13
8321,16,9
8322,10,2
8323,16,11
8324,9,15
8325,6,4
8326,20,1
8327,5,15
8328,13,20
8329,20,10
8330,10,4
8331,2,8
8332,20,15
8333,20,12
8334,20,13
8335,6,2
8336,16,8
8337,12,8
8338,5,6
8339,5,2
8340,20,5
8341,4,18
8342,7,16
8343,12,5
8344,4,17
8345,11,7
8346,11,13
8347,14,17
8348,20,6
8349,17,4
8350,15,20
8351,20,3
8352,5,16
8353,3,5
8354,8,20
8355,16,15
8356,16,15
8357,6,13
8358,17,16
8359,20,11
8360,1,10
8361,4,15
8362,5,9
8363,12,8
8364,15,2
8365,4,11
8366,6,13
8367,1,4
8368,0,12
8369,17,16
8370,5,3
8371,6,12
8372,12,4
8373,6,20
8374,20,9
8375,20,5
8376,16,13
8377,6,2
8378,2,16
8379,9,13
8380,12,16
8381,5,16
8382,5,4
8383,16,5
8384,13,12
8385,20,10
8386,13,5
8387,12,4
8388,2,5
8389,15,11
8390,6,1
8391,20,5
8392,8,6
8393,17,20
8394,5,21
8395,5,14
8396,20,6
8397,3,4
8398,5,9
8399,16,17
8400,5,6
8401,16,6
8402,5,16
8403,1,15
8404,14,13
8405,4,17
8406,12,20
8407,13,5
8408,4,8
8409,5,8
8410,3,20
8411,20,17
8412,0,5
8413,6,16
8414,5,17
8415,12,11
8416,2,13
8417,15,4
8418,10,4
8419,11,2
8420,12,14
8421,17,13
8422,5,16
8423,12,3
8424,16,13
8425,15,5
8426,1,12
8427,11,3
8428,16,20
8429,20,16
8430,5,11
8431,1,20
8432,12,17
8433,4,3
8434,4,2
8435,5,3
8436,9,15
8437,12,20
8438,5,20
8439,18,15
8440,20,17
8441,11,15
8442,4,8
8443,15,5
8444,2,20
8445,15,12
8446,2,4
8447,20,9
8448,16,20
8449,18,13
8450,15,17
8451,20,6
8452,5,16
8453,16,13
8454,17,11
8455,2,12
8456,4,6
8457,1,5
8458,8,11
8459,18,16
8460,12,5
8461,5,11
8462,18,12
8463,16,2
8464,13,9
8465,15,6
8466,6,20
8467,9,4
8468,6,12
8469,4,20
8470,8,20
8471,6,21
8472,15,4
8473,2,21
8474,6,11
8475,4,10
8476,13,12
8477,13,17
8478,3,4
8479,15,13
8480,10,8
8481,10,16
8482,12,16
8483,12,15
8484,12,5
8485,9,17
8486,6,1
8487,9,12
8488,12,6
8489,1,4
8490,17,6
8491,16,3
8492,9,16
8493,17,4
8494,1,16
8495,21,17
8496,4,18
8497,17,20
8498,17,4
8499,16,3
8500,17,1
8501,15,16
8502,16,2
8503,16,11
8504,5,8
8505,16,7
8506,15,16
8507,6,5
8508,15,11
8509,10,17
8510,18,17
8511,16,5
8512,17,6
8513,12,2
8514,3,12
8515,6,18
8516,15,12
8517,8,1
8518,17,2
8519,6,13
8520,7,5
8521,6,4
8522,1,17
8523,6,14
8524,18,12
8525,16,21
8526,4,3
8527,13,20
8528,18,3
8529,21,17
8530,17,16
8531,12,20
8532,12,7
8533,3,18
8534,13,0
8535,20,17
8536,4,6
8537,4,16
8538,5,0
8539,6,5
8540,20,12
8541,20,7
8542,16,10
8543,17,20
8544,17,12
8545,20,5
8546,17,16
8547,17,8
8548,17,14
8549,16,15
8550,4,2
8551,5,10
8552,15,2
8553,18,6
8554,20,17
8555,17,4
8556,5,6
8557,6,16
8558,6,4
8559,13,15
8560,17,5
8561,15,16
8562,15,13
8563,12,15
8564,5,4
8565,18,16
8566,5,18
8567,2,5
8568,18,12
8569,17,10
8570,9,1
8571,2,16
8572,1,6
8573,13,21
8574,20,18
8575,4,12
8576,13,21
8577,6,1
8578,15,16
8579,19,8
8580,17,21
8581,16,12
8582,3,11
8583,17,19
8584,4,17
8585,9,12
8586,1,6
8587,11,12
8588,20,16
8589,20,5
8590,2,7
8591,20,16
8592,15,20
8593,17,5
8594,4,20
8595,5,13
8596,16,12
8597,11,3
8598,6,15
8599,6,4
8600,21,5
8601,17,20
8602,12,6
8603,1,5
8604,10,17
8605,20,16
8606,5,6
8607,11,16
8608,11,13
8609,6,17
8610,18,17
8611,16,6
8612,11,6
8613,12,5
8614,5,16
8615,4,13
8616,10,20
8617,15,2
8618,16,4
8619,15,6
8620,4,2
8621,17,10
8622,1,12
8623,5,14
8624,13,6
8625,16,18
8626,17,18
8627,12,17
8628,17,4
8629,2,16
8630,12,11
8631,20,16
8632,20,5
8633,16,5
8634,17,20
8635,7,18
8636,5,20
8637,6,16
8638,6,5
8639,12,16
8640,17,15
8641,17,16
8642,12,6
8643,12,13
8644,8,16
8645,12,16
8646,16,4
8647,4,16
8648,6,7
8649,10,16
8650,18,17
8651,2,21
8652,3,12
8653,8,2
8654,15,11
8655,17,13
8656,2,12
8657,20,4
8658,14,20
8659,13,6
8660,12,20
8661,5,13
8662,17,16
8663,8,13
8664,16,13
8665,0,16
8666,6,13
8667,13,16
8668,15,6
8669,20,17
8670,3,5
8671,6,4
8672,1,6
8673,2,17
8674,16,5
8675,20,2
8676,5,16
8677,16,5
8678,20,7
8679,2,20
8680,20,17
8681,4,3
8682,4,16
8683,17,18
8684,13,2
8685,1,12
8686,2,16
8687,12,20
8688,16,4
8689,17,6
8690,16,3
8691,6,17
8692,15,7
8693,4,17
8694,16,17
8695,4,6
8696,1,15
8697,18,20
8698,12,0
8699,6,11
8700,13,5
8701,16,20
8702,16,20
8703,5,13
8704,11,5
8705,18,2
8706,15,12
8707,2,11
8708,15,16
8709,12,1
8710,17,13
8711,20,1
8712,8,5
8713,16,20
8714,20,15
8715,5,13
8716,20,11
8717,20,17
8718,5,17
8719,13,10
8720,15,17
8721,20,12
8722,21,20
8723,2,14
8724,3,12
8725,21,13
8726,7,5
8727,12,10
8728,21,16
8729,15,12
8730,12,5
8731,1,18
8732,12,15
8733,13,16
8734,15,20
8735,4,8
8736,9,12
8737,13,16
8738,5,16
8739,7,2
8740,2,12
8741,16,6
8742,3,16
8743,17,20
8744,7,12
8745,13,21
8746,16,15
8747,15,5
8748,20,16
8749,3,9
8750,16,15
8751,16,6
8752,4,20
8753,17,5
8754,16,8
8755,7,20
8756,3,16
8757,5,20
8758,4,16
8759,15,18
8760,1,12
8761,9,4
8762,15,10
8763,3,13
8764,15,7
8765,9,16
8766,16,0
8767,11,16
8768,21,17
8769,13,7
8770,16,6
8771,16,10
8772,20,6
8773,4,17
8774,6,16
8775,13,2
8776,11,1
8777,12,17
8778,10,2
8779,12,13
8780,15,7
8781,6,2
8782,15,12
8783,16,2
8784,16,20
8785,17,3
8786,20,7
8787,13,11
8788,13,17
8789,4,16
8790,4,16
8791,8,6
8792,20,5
8793,13,10
8794,6,12
8795,6,12
8796,4,1
8797,15,5
8798,16,17
8799,17,20
8800,7,2
8801,20,13
8802,0,7
8803,16,20
8804,5,7
8805,8,20
8806,4,16
8807,20,15
8808,7,20
8809,16,13
8810,10,13
8811,5,8
8812,20,19
8813,8,5
8814,6,8
8815,15,1
8816,2,7
8817,8,4
8818,15,3
8819,2,20
8820,17,5
8821,12,16
8822,3,2
8823,6,19
8824,12,20
8825,1,12
8826,16,10
8827,15,7
8828,9,6
8829,19,16
8830,13,12
8831,12,16
8832,3,9
8833,3,20
8834,5,6
8835,18,5
8836,20,6
8837,21,4
8838,16,5
8839,20,17
8840,18,6
8841,9,18
8842,5,11
8843,9,16
8844,5,20
8845,2,1
8846,6,12
8847,17,4
8848,6,3
8849,7,17
8850,12,11
8851,15,12
8852,5,4
8853,2,15
8854,15,10
8855,12,21
8856,10,21
8857,16,20
8858,16,5
8859,16,10
8860,15,16
8861,18,8
8862,18,15
8863,16,4
8864,20,6
8865,6,18
8866,16,1
8867,13,5
8868,17,11
8869,12,20
8870,15,12
8871,11,15
8872,2,16
8873,2,4
8874,16,17
8875,7,20
8876,16,1
8877,17,15
8878,2,12
8879,13,20
8880,17,10
8881,15,3
8882,18,16
8883,16,20
8884,3,6
8885,15,17
8886,5,12
8887,5,17
8888,16,15
8889,17,4
8890,16,5
8891,11,16
8892,15,17
8893,11,6
8894,5,6
8895,16,13
8896,8,13
8897,16,1
8898,17,16
8899,20,16
8900,16,12
8901,4,2
8902,18,13
8903,20,5
8904,2,13
8905,6,4
8906,20,6
8907,11,5
8908,6,16
8909,5,13
8910,13,17
8911,6,16
8912,14,4
8913,7,13
8914,4,1
8915,4,16
8916,5,4
8917,20,14
8918,2,17
8919,20,5
8920,16,18
8921,20,6
8922,12,18
8923,6,12
8924,16,17
8925,8,5
8926,17,20
8927,7,21
8928,13,18
8929,20,17
8930,6,16
8931,16,12
8932,6,15
8933,2,12
8934,18,17
8935,13,11
8936,6,4
8937,17,2
8938,13,6
8939,12,15
8940,20,14
8941,3,20
8942,10,5
8943,13,15
8944,20,11
8945,13,15
8946,4,16
8947,13,12
8948,5,16
8949,13,11
8950,12,16
8951,3,5
8952,16,17
8953,5,2
8954,8,6
8955,2,5
8956,6,12
8957,6,16
8958,5,17
8959,17,5
8960,13,2
8961,5,20
8962,17,18
8963,5,2
8964,4,13
8965,9,11
8966,11,6
8967,10,9
8968,5,14
8969,12,15
8970,5,17
8971,21,17
8972,13,20
8973,21,15
8974,5,12
8975,17,6
8976,12,17
8977,12,1
8978,3,15
8979,13,9
8980,13,2
8981,13,20
8982,17,15
8983,6,5
8984,15,17
8985,6,9
8986,16,15
8987,18,12
8988,3,17
8989,20,16
8990,13,20
8991,2,20
8992,20,15
8993,17,13
8994,5,17
8995,17,6
8996,8,9
8997,20,17
8998,11,21
8999,16,5
9000,9,17
9001,5,8
9002,10,15
9003,12,16
9004,17,10
9005,8,17
9006,20,17
9007,5,16
9008,17,20
9009,18,5
9010,4,5
9011,20,6
9012,15,11
9013,7,16
9014,12,15
9015,17,16
9016,15,20
9017,5,12
9018,17,20
9019,6,16
9020,18,6
9021,11,17
9022,5,17
9023,10,2
9024,13,21
9025,4,13
9026,2,18
9027,6,20
9028,15,16
9029,17,6
9030,15,16
9031,16,8
9032,13,17
9033,16,13
9034,18,15
9035,4,17
9036,10,5
9037,12,6
9038,6,5
9039,16,3
9040,8,3
9041,13,12
9042,6,13
9043,20,4
9044,6,20
9045,12,17
9046,1,16
9047,20,9
9048,20,7
9049,5,16
9050,4,8
9051,17,18
9052,15,8
9053,7,5
9054,1,15
9055,11,12
9056,21,2
9057,2,13
9058,12,11
9059,5,12
9060,12,9
9061,13,17
9062,20,12
9063,3,4
9064,2,20
9065,20,12
9066,5,4
9067,8,11
9068,17,20
9069,14,13
9070,20,13
9071,7,11
9072,1,14
9073,15,20
9074,4,8
9075,13,5
9076,12,11
9077,12,4
9078,10,11
9079,17,15
9080,13,16
9081,15,16
9082,5,13
9083,20,21
9084,19,2
9085,5,17
9086,6,5
9087,6,12
9088,4,5
9089,15,20
9090,10,14
9091,2,16
9092,17,20
9093,2,17
9094,20,21
9095,18,21
9096,20,8
9097,14,4
9098,17,4
9099,17,12
9100,20,13
9101,10,15
9102,20,10
9103,13,12
9104,13,20
9105,5,7
9106,17,18
9107,18,16
9108,20,5
9109,14,1
9110,18,9
9111,8,6
9112,20,17
9113,20,12
9114,15,5
9115,5,15
9116,15,5
9117,16,5
9118,15,4
9119,5,8
9120,21,17
9121,1,2
9122,5,21
9123,16,2
9124,5,10
9125,8,13
9126,2,5
9127,16,17
9128,17,4
9129,3,4
9130,3,4
9131,2,3
9132,20,4
9133,5,16
9134,20,1
9135,13,12
9136,18,2
9137,16,4
9138,6,17
9139,16,11
9140,20,6
9141,20,17
9142,18,0
9143,12,4
9144,16,8
9145,17,19
9146,12,20
9147,15,16
9148,18,1
9149,6,5
9150,17,7
9151,13,5
9152,5,6
9153,16,17
9154,7,4
9155,15,12
9156,12,8
9157,16,2
9158,5,15
9159,14,16
9160,15,3
9161,12,11
9162,17,11
9163,13,5
9164,10,6
9165,5,17
9166,12,14
9167,16,12
9168,16,17
9169,2,12
9170,16,17
9171,20,8
9172,6,13
9173,5,9
9174,18,6
9175,17,2
9176,12,7
9177,18,5
9178,5,6
9179,16,17
9180,8,15
9181,18,5
9182,5,16
9183,17,6
9184,20,8
9185,5,17
9186,5,4
9187,12,6
9188,6,21
9189,13,9
9190,17,4
9191,4,17
9192,17,4
9193,6,12
9194,20,6
9195,1,5
9196,2,20
9197,16,14
9198,16,18
9199,10,16
9200,17,16
9201,5,16
9202,15,16
9203,15,8
9204,7,2
9205,17,15
9206,4,0
9207,1,17
9208,2,20
9209,16,15
9210,17,2
9211,16,6
9212,20,12
9213,18,4
9214,12,5
9215,5,20
9216,12,9
9217,6,16
9218,1,13
9219,12,16
9220,5,8
9221,2,6
9222,16,4
9223,16,5
9224,16,13
9225,8,1
9226,14,20
9227,8,17
9228,1,18
9229,21,6
9230,6,7
9231,5,16
9232,12,8
9233,16,11
9234,12,15
9235,12,5
9236,17,3
9237,0,1
9238,16,4
9239,5,16
9240,6,20
9241,6,5
9242,18,15
9243,4,12
9244,5,12
9245,6,5
9246,13,11
9247,4,12
9248,5,18
9249,3,9
9250,20,5
9251,5,12
9252,20,5
9253,10,5
9254,6,16
9255,17,11
9256,6,13
9257,20,2
9258,20,17
9259,18,12
9260,8,4
9261,0,13
9262,8,12
9263,2,12
9264,1,5
9265,6,12
9266,3,4
9267,7,20
9268,18,16
9269,12,6
9270,20,10
9271,5,8
9272,16,6
9273,12,13
9274,18,15
9275,15,4
9276,15,8
9277,20,5
9278,4,6
9279,2,5
9280,0,12
9281,16,2
9282,16,6
9283,5,4
9284,6,20
9285,16,4
9286,17,6
9287,18,2
9288,11,8
9289,15,16
9290,2,18
9291,15,17
9292,2,15
9293,7,5
9294,10,13
9295,16,4
9296,7,2
9297,12,3
9298,16,21
9299,4,2
9300,16,20
9301,16,12
9302,6,21
9303,6,16
9304,16,15
9305,12,4
9306,12,17
9307,5,17
9308,12,18
9309,16,13
9310,6,17
9311,12,6
9312,13,15
9313,13,1
9314,5,11
9315,15,12
9316,20,6
9317,2,6
9318,20,17
9319,21,12
9320,11,12
9321,12,14
9322,20,5
9323,9,18
9324,3,16
9325,3,12
9326,15,17
9327,12,4
9328,7,11
9329,6,9
9330,16,20
9331,4,5
9332,7,14
9333,12,1
9334,17,12
9335,20,3
9336,8,1
9337,11,20
9338,1,16
9339,15,3
9340,20,17
9341,5,20
9342,21,6
9343,15,5
9344,20,2
9345,12,5
9346,6,12
9347,20,11
9348,16,10
9349,12,5
9350,7,21
9351,12,2
9352,12,17
9353,12,5
9354,20,17
9355,18,17
9356,17,16
9357,5,17
9358,20,17
9359,20,2
9360,5,2
9361,20,18
9362,16,1
9363,12,15
9364,5,6
9365,8,5
9366,13,6
9367,12,5
9368,5,17
9369,5,11
9370,7,2
9371,10,3
9372,6,5
9373,16,13
9374,20,6
9375,13,17
9376,18,5
9377,4,18
9378,9,6
9379,17,16
9380,16,20
9381,18,15
9382,20,16
9383,17,8
9384,17,20
9385,2,17
9386,17,12
9387,15,13
9388,16,7
9389,16,17
9390,9,6
9391,6,18
9392,12,17
9393,9,5
9394,20,9
9395,16,17
9396,13,17
9397,6,14
9398,2,10
9399,3,5
9400,15,20
9401,16,15
9402,12,17
9403,10,5
9404,10,20
9405,17,12
9406,8,21
9407,1,5
9408,15,12
9409,12,20
9410,20,4
9411,5,16
9412,20,8
9413,4,5
9414,1,17
9415,21,17
9416,17,4
9417,1,5
9418,20,7
9419,5,13
9420,8,10
9421,11,20
9422,15,17
9423,8,18
9424,15,3
9425,15,2
9426,16,17
9427,7,18
9428,15,12
9429,17,15
9430,20,9
9431,11,16
9432,13,2
9433,5,4
9434,12,17
9435,16,15
9436,17,10
9437,20,16
9438,3,10
9439,17,6
9440,14,16
9441,12,17
9442,13,4
9443,4,11
9444,18,20
9445,2,16
9446,8,6
9447,16,13
9448,0,6
9449,15,12
9450,16,13
9451,3,7
9452,12,17
9453,7,4
9454,17,12
9455,15,5
9456,6,5
9457,1,6
9458,12,11
9459,2,0
9460,12,4
9461,2,11
9462,4,3
9463,20,6
9464,6,12
9465,12,16
9466,18,12
9467,18,17
9468,10,1
9469,10,12
9470,11,13
9471,8,17
9472,11,17
9473,17,2
9474,11,17
9475,13,10
9476,18,5
9477,11,8
9478,16,17
9479,11,18
9480,13,3
9481,2,16
9482,2,4
9483,16,18
9484,6,12
9485,13,15
9486,19,17
9487,5,0
9488,12,17
9489,11,9
9490,5,12
9491,5,16
9492,18,20
9493,13,16
9494,17,16
9495,5,16
9496,14,4
9497,12,13
9498,17,4
9499,2,20
9500,16,6
9501,4,1
9502,10,12
9503,6,20
9504,2,6
9505,9,20
9506,13,1
9507,6,5
9508,7,4
9509,15,20
9510,5,12
9511,20,6
9512,18,16
9513,5,16
9514,2,4
9515,21,12
9516,5,16
9517,6,15
9518,11,20
9519,2,6
9520,13,12
9521,1,9
9522,1,12
9523,6,13
9524,20,13
9525,20,8
9526,17,16
9527,5,12
9528,7,11
9529,12,2
9530,16,13
9531,3,15
9532,5,8
9533,12,15
9534,12,3
9535,21,16
9536,11,19
9537,15,18
9538,4,9
9539,4,16
9540,15,17
9541,12,13
9542,12,9
9543,17,20
9544,3,7
9545,4,13
9546,5,13
9547,4,17
9548,11,17
9549,20,16
9550,17,7
9551,15,3
9552,6,5
9553,1,15
9554,20,11
9555,13,12
9556,6,13
9557,3,6
9558,17,2
9559,13,12
9560,8,20
9561,20,21
9562,6,12
9563,16,5
9564,1,12
9565,3,12
9566,5,17
9567,16,17
9568,12,16
9569,8,3
9570,7,6
9571,2,17
9572,21,6
9573,16,5
9574,7,12
9575,12,6
9576,16,13
9577,16,12
9578,17,6
9579,7,9
9580,20,11
9581,16,20
9582,21,16
9583,17,20
9584,13,2
9585,20,19
9586,13,20
9587,13,17
9588,1,16
9589,20,10
9590,6,17
9591,9,4
9592,16,6
9593,20,17
9594,12,2
9595,2,4
9596,17,3
9597,11,1
9598,12,15
9599,12,20
9600,2,5
9601,15,5
9602,20,4
9603,6,9
9604,18,6
9605,17,5
9606,2,1
9607,6,13
9608,5,21
9609,1,17
9610,6,20
9611,13,20
9612,16,0
9613,5,4
9614,16,2
9615,7,11
9616,12,17
9617,6,4
9618,16,17
9619,20,15
9620,16,5
9621,3,5
9622,20,16
9623,11,18
9624,15,3
9625,17,6
9626,16,11
9627,8,13
9628,6,13
9629,5,1
9630,13,4
9631,2,6
9632,16,11
9633,20,12
9634,1,4
9635,16,15
9636,3,11
9637,20,17
9638,20,16
9639,15,20
9640,14,20
9641,5,11
9642,4,20
9643,4,16
9644,10,5
9645,8,16
9646,12,16
9647,4,12
9648,13,20
9649,15,2
9650,16,20
9651,6,20
9652,6,13
9653,5,8
9654,5,0
9655,20,11
9656,7,1
9657,15,6
9658,4,12
9659,14,16
9660,13,11
9661,20,5
9662,6,13
9663,12,15
9664,12,13
9665,16,20
9666,2,12
9667,8,17
9668,16,17
9669,15,7
9670,10,8
9671,17,12
9672,13,12
9673,17,13
9674,6,15
9675,9,15
9676,20,15
9677,12,21
9678,17,7
9679,16,12
9680,20,4
9681,5,15
9682,14,19
9683,11,6
9684,5,2
9685,16,3
9686,20,5
9687,2,16
9688,16,12
9689,12,16
9690,6,20
9691,14,18
9692,10,11
9693,6,20
9694,20,2
9695,13,7
9696,9,13
9697,15,10
9698,13,11
9699,2,11
9700,1,16
9701,16,19
9702,17,4
9703,20,6
9704,6,20
9705,5,18
9706,5,8
9707,12,16
9708,5,4
9709,4,12
9710,1,9
9711,20,5
9712,12,13
9713,17,20
9714,13,6
9715,16,17
9716,20,5
9717,15,12
9718,11,10
9719,5,16
9720,12,6
9721,15,20
9722,20,12
9723,10,15
9724,5,14
9725,6,18
9726,20,11
9727,1,13
9728,8,20
9729,13,17
9730,16,17
9731,12,1
9732,6,7
9733,18,20
9734,13,20
9735,13,17
9736,16,20
9737,4,20
9738,5,2
9739,16,8
9740,18,16
9741,12,5
9742,11,6
9743,13,8
9744,17,16
9745,2,16
9746,20,4
9747,11,12
9748,20,1
9749,13,1
9750,15,18
9751,17,10
9752,20,4
9753,10,6
9754,5,20
9755,12,20
9756,20,6
9757,4,15
9758,11,16
9759,20,16
9760,12,17
9761,1,16
9762,18,10
9763,17,11
9764,20,16
9765,18,5
9766,8,16
9767,5,17
9768,13,11
9769,5,20
9770,9,3
9771,16,6
9772,6,12
9773,13,4
9774,2,17
9775,3,10
9776,8,2
9777,11,17
9778,12,2
9779,6,7
9780,5,16
9781,4,17
9782,20,13
9783,8,16
9784,5,13
9785,16,13
9786,5,8
9787,6,20
9788,13,12
9789,6,16
9790,1,12
9791,9,16
9792,13,2
9793,13,16
9794,16,5
9795,15,4
9796,18,5
9797,5,16
9798,6,5
9799,12,16
9800,4,6
9801,12,15
9802,14,6
9803,17,16
9804,9,16
9805,6,12
9806,6,16
9807,20,12
9808,15,20
9809,12,16
9810,7,18
9811,8,20
9812,16,8
9813,5,20
9814,7,5
9815,16,12
9816,4,1
9817,15,16
9818,12,9
9819,12,10
9820,4,10
9821,4,17
9822,2,17
9823,7,16
9824,5,20
9825,8,4
9826,2,16
9827,8,11
9828,17,8
9829,20,12
9830,20,5
9831,20,11
9832,17,6
9833,1,20
9834,5,7
9835,17,16
9836,17,13
9837,4,15
9838,6,1
9839,2,20
9840,5,13
9841,5,4
9842,20,4
9843,9,17
9844,11,6
9845,15,12
9846,17,3
9847,8,5
9848,20,1
9849,19,2
9850,13,3
9851,20,8
9852,12,20
9853,4,17
9854,2,20
9855,16,4
9856,20,15
9857,16,17
9858,1,5
9859,14,13
9860,2,5
9861,16,4
9862,15,16
9863,1,6
9864,5,10
9865,12,5
9866,13,6
9867,10,17
9868,15,11
9869,12,17
9870,17,15
9871,5,12
9872,12,6
9873,3,13
9874,21,19
9875,15,2
9876,18,16
9877,18,17
9878,2,5
9879,10,17
9880,17,3
9881,16,12
9882,9,18
9883,16,7
9884,11,16
9885,20,15
9886,8,12
9887,20,13
9888,13,16
9889,5,13
9890,3,8
9891,12,21
9892,6,18
9893,20,6
9894,10,5
9895,20,4
9896,17,12
9897,5,6
9898,16,4
9899,16,2
9900,4,2
9901,15,17
9902,17,6
9903,16,13
9904,16,13
9905,11,2
9906,12,13
9907,11,2
9908,16,17
9909,16,17
9910,16,6
9911,20,12
9912,7,12
9913,6,12
9914,17,13
9915,17,2
9916,13,5
9917,12,9
9918,5,16
9919,5,14
9920,20,6
9921,3,5
9922,4,20
9923,6,13
9924,3,16
9925,6,11
9926,20,17
9927,10,16
9928,17,3
9929,16,6
9930,1,3
9931,20,17
9932,20,5
9933,20,6
9934,1,6
9935,3,20
9936,5,9
9937,13,12
9938,12,17
9939,15,6
9940,17,16
9941,16,6
9942,1,13
9943,2,12
9944,19,17
9945,12,2
9946,2,16
9947,12,20
9948,5,16
9949,4,16
9950,4,16
9951,17,15
9952,16,17
9953,17,15
9954,5,12
9955,4,9
9956,12,5
9957,20,12
9958,13,11
9959,3,15
9960,12,13
9961,6,2
9962,6,5
9963,16,3
9964,20,5
9965,6,5
9966,12,16
9967,16,7
9968,18,4
9969,3,12
9970,17,5
9971,12,5
9972,16,6
9973,20,17
9974,2,16
9975,17,12
9976,2,17
9977,20,3
9978,19,11
9979,15,2
9980,18,12
9981,21,5
9982,1,20
9983,6,17
9984,13,14
9985,6,12
9986,16,17
9987,18,4
9988,6,16
9989,6,4
9990,5,6
9991,2,14
9992,4,13
9993,11,10
9994,12,20
9995,16,3
9996,19,3
9997,16,21
9998,11,12
9999,15,20
10000,1,5
10001,18,10
10002,11,3
10003,18,16
10004,20,18
10005,2,12
10006,10,12
10007,17,8
10008,9,5
10009,2,5
10010,16,5
10011,1,16
10012,20,13
10013,12,8
10014,13,9
10015,11,6
10016,16,0
10017,13,18
10018,5,13
10019,17,18
10020,11,14
10021,2,15
10022,6,10
10023,17,20
10024,15,12
10025,17,1
10026,1,6
10027,17,12
10028,12,3
10029,8,18
10030,2,1
10031,11,6
10032,1,12
10033,12,5
10034,8,16
10035,17,6
10036,21,6
10037,10,17
10038,17,16
10039,2,6
10040,16,21
10041,12,11
10042,4,12
10043,18,7
10044,4,2
10045,16,9
10046,12,10
10047,12,6
10048,15,13
10049,15,20
10050,6,12
10051,12,15
10052,17,8
10053,3,10
10054,20,13
10055,13,5
10056,11,18
10057,16,5
10058,15,13
10059,7,5
10060,15,6
10061,13,16
10062,16,18
10063,11,4
10064,12,7
10065,18,17
10066,4,12
10067,10,16
10068,14,16
10069,20,16
10070,7,2
10071,15,5
10072,13,12
10073,11,12
10074,6,2
10075,17,18
10076,6,18
10077,18,16
10078,20,8
10079,7,4
10080,15,6
10081,5,3
10082,4,6
10083,17,18
10084,1,6
10085,5,12
10086,16,18
10087,13,10
10088,15,20
10089,2,11
10090,15,2
10091,6,3
10092,8,12
10093,11,13
10094,8,20
10095,12,16
10096,4,20
10097,13,17
10098,17,19
10099,17,6
10100,4,17
10101,20,18
10102,17,20
10103,16,5
10104,5,16
10105,17,5
10106,6,2
10107,4,12
10108,5,12
10109,2,6
10110,16,20
10111,18,16
10112,6,5
10113,2,14
10114,2,6
10115,16,17
10116,17,11
10117,6,9
10118,6,2
10119,1,5
10120,16,5
10121,12,9
10122,5,20
10123,16,12
10124,12,20
10125,12,4
10126,20,6
10127,1,16
10128,5,16
10129,13,1
10130,4,20
10131,15,6
10132,5,20
10133,13,4
10134,10,20
10135,20,8
10136,11,16
10137,8,16
